+----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
; Legal Partition Candidates                                                                                                                                                                                                                                                                                                                                                                               ;
+-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+-------+----------------+--------------+----------------+--------+-----------------+---------------+-----------------+-------+----------------+--------------+------------------+-------------------+
; Hierarchy                                                                                                                                                                                           ; Input ; Constant Input ; Unused Input ; Floating Input ; Output ; Constant Output ; Unused Output ; Floating Output ; Bidir ; Constant Bidir ; Unused Bidir ; Input only Bidir ; Output only Bidir ;
; Fast_Fifo_inst1|Fast_Fifo_64_cell_ints1|Fast_Fifo_64_cell_ints0|Fast_Fifo_32_cell_ints1|Fast_Fifo_16_cell_ints0|Fast_Fifo_8_cell_ints1|Fast_Fifo_4_cell_ints1|Fast_Fifo_2_cell_ints1|Register_inst0 ; 10    ; 0              ; 0            ; 0              ; 8      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; Fast_Fifo_inst1|Fast_Fifo_64_cell_ints1|Fast_Fifo_64_cell_ints0|Fast_Fifo_32_cell_ints1|Fast_Fifo_16_cell_ints0|Fast_Fifo_8_cell_ints1|Fast_Fifo_4_cell_ints1|Fast_Fifo_2_cell_ints1                ; 10    ; 0              ; 0            ; 0              ; 8      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; Fast_Fifo_inst1|Fast_Fifo_64_cell_ints1|Fast_Fifo_64_cell_ints0|Fast_Fifo_32_cell_ints1|Fast_Fifo_16_cell_ints0|Fast_Fifo_8_cell_ints1|Fast_Fifo_4_cell_ints1|Fast_Fifo_2_cell_ints0|Register_inst1 ; 10    ; 0              ; 0            ; 0              ; 8      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; Fast_Fifo_inst1|Fast_Fifo_64_cell_ints1|Fast_Fifo_64_cell_ints0|Fast_Fifo_32_cell_ints1|Fast_Fifo_16_cell_ints0|Fast_Fifo_8_cell_ints1|Fast_Fifo_4_cell_ints1|Fast_Fifo_2_cell_ints0|Register_inst0 ; 10    ; 0              ; 0            ; 0              ; 8      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; Fast_Fifo_inst1|Fast_Fifo_64_cell_ints1|Fast_Fifo_64_cell_ints0|Fast_Fifo_32_cell_ints1|Fast_Fifo_16_cell_ints0|Fast_Fifo_8_cell_ints1|Fast_Fifo_4_cell_ints1|Fast_Fifo_2_cell_ints0                ; 10    ; 0              ; 0            ; 0              ; 8      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; Fast_Fifo_inst1|Fast_Fifo_64_cell_ints1|Fast_Fifo_64_cell_ints0|Fast_Fifo_32_cell_ints1|Fast_Fifo_16_cell_ints0|Fast_Fifo_8_cell_ints1|Fast_Fifo_4_cell_ints1                                       ; 10    ; 0              ; 0            ; 0              ; 8      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; Fast_Fifo_inst1|Fast_Fifo_64_cell_ints1|Fast_Fifo_64_cell_ints0|Fast_Fifo_32_cell_ints1|Fast_Fifo_16_cell_ints0|Fast_Fifo_8_cell_ints1|Fast_Fifo_4_cell_ints0|Fast_Fifo_2_cell_ints1|Register_inst1 ; 10    ; 0              ; 0            ; 0              ; 8      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; Fast_Fifo_inst1|Fast_Fifo_64_cell_ints1|Fast_Fifo_64_cell_ints0|Fast_Fifo_32_cell_ints1|Fast_Fifo_16_cell_ints0|Fast_Fifo_8_cell_ints1|Fast_Fifo_4_cell_ints0|Fast_Fifo_2_cell_ints1|Register_inst0 ; 10    ; 0              ; 0            ; 0              ; 8      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; Fast_Fifo_inst1|Fast_Fifo_64_cell_ints1|Fast_Fifo_64_cell_ints0|Fast_Fifo_32_cell_ints1|Fast_Fifo_16_cell_ints0|Fast_Fifo_8_cell_ints1|Fast_Fifo_4_cell_ints0|Fast_Fifo_2_cell_ints1                ; 10    ; 0              ; 0            ; 0              ; 8      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; Fast_Fifo_inst1|Fast_Fifo_64_cell_ints1|Fast_Fifo_64_cell_ints0|Fast_Fifo_32_cell_ints1|Fast_Fifo_16_cell_ints0|Fast_Fifo_8_cell_ints1|Fast_Fifo_4_cell_ints0|Fast_Fifo_2_cell_ints0|Register_inst1 ; 10    ; 0              ; 0            ; 0              ; 8      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; Fast_Fifo_inst1|Fast_Fifo_64_cell_ints1|Fast_Fifo_64_cell_ints0|Fast_Fifo_32_cell_ints1|Fast_Fifo_16_cell_ints0|Fast_Fifo_8_cell_ints1|Fast_Fifo_4_cell_ints0|Fast_Fifo_2_cell_ints0|Register_inst0 ; 10    ; 0              ; 0            ; 0              ; 8      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; Fast_Fifo_inst1|Fast_Fifo_64_cell_ints1|Fast_Fifo_64_cell_ints0|Fast_Fifo_32_cell_ints1|Fast_Fifo_16_cell_ints0|Fast_Fifo_8_cell_ints1|Fast_Fifo_4_cell_ints0|Fast_Fifo_2_cell_ints0                ; 10    ; 0              ; 0            ; 0              ; 8      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; Fast_Fifo_inst1|Fast_Fifo_64_cell_ints1|Fast_Fifo_64_cell_ints0|Fast_Fifo_32_cell_ints1|Fast_Fifo_16_cell_ints0|Fast_Fifo_8_cell_ints1|Fast_Fifo_4_cell_ints0                                       ; 10    ; 0              ; 0            ; 0              ; 8      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; Fast_Fifo_inst1|Fast_Fifo_64_cell_ints1|Fast_Fifo_64_cell_ints0|Fast_Fifo_32_cell_ints1|Fast_Fifo_16_cell_ints0|Fast_Fifo_8_cell_ints1                                                              ; 10    ; 0              ; 0            ; 0              ; 8      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; Fast_Fifo_inst1|Fast_Fifo_64_cell_ints1|Fast_Fifo_64_cell_ints0|Fast_Fifo_32_cell_ints1|Fast_Fifo_16_cell_ints0|Fast_Fifo_8_cell_ints0|Fast_Fifo_4_cell_ints1|Fast_Fifo_2_cell_ints1|Register_inst1 ; 10    ; 0              ; 0            ; 0              ; 8      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; Fast_Fifo_inst1|Fast_Fifo_64_cell_ints1|Fast_Fifo_64_cell_ints0|Fast_Fifo_32_cell_ints1|Fast_Fifo_16_cell_ints0|Fast_Fifo_8_cell_ints0|Fast_Fifo_4_cell_ints1|Fast_Fifo_2_cell_ints1|Register_inst0 ; 10    ; 0              ; 0            ; 0              ; 8      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; Fast_Fifo_inst1|Fast_Fifo_64_cell_ints1|Fast_Fifo_64_cell_ints0|Fast_Fifo_32_cell_ints1|Fast_Fifo_16_cell_ints0|Fast_Fifo_8_cell_ints0|Fast_Fifo_4_cell_ints1|Fast_Fifo_2_cell_ints1                ; 10    ; 0              ; 0            ; 0              ; 8      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; Fast_Fifo_inst1|Fast_Fifo_64_cell_ints1|Fast_Fifo_64_cell_ints0|Fast_Fifo_32_cell_ints1|Fast_Fifo_16_cell_ints0|Fast_Fifo_8_cell_ints0|Fast_Fifo_4_cell_ints1|Fast_Fifo_2_cell_ints0|Register_inst1 ; 10    ; 0              ; 0            ; 0              ; 8      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; Fast_Fifo_inst1|Fast_Fifo_64_cell_ints1|Fast_Fifo_64_cell_ints0|Fast_Fifo_32_cell_ints1|Fast_Fifo_16_cell_ints0|Fast_Fifo_8_cell_ints0|Fast_Fifo_4_cell_ints1|Fast_Fifo_2_cell_ints0|Register_inst0 ; 10    ; 0              ; 0            ; 0              ; 8      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; Fast_Fifo_inst1|Fast_Fifo_64_cell_ints1|Fast_Fifo_64_cell_ints0|Fast_Fifo_32_cell_ints1|Fast_Fifo_16_cell_ints0|Fast_Fifo_8_cell_ints0|Fast_Fifo_4_cell_ints1|Fast_Fifo_2_cell_ints0                ; 10    ; 0              ; 0            ; 0              ; 8      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; Fast_Fifo_inst1|Fast_Fifo_64_cell_ints1|Fast_Fifo_64_cell_ints0|Fast_Fifo_32_cell_ints1|Fast_Fifo_16_cell_ints0|Fast_Fifo_8_cell_ints0|Fast_Fifo_4_cell_ints1                                       ; 10    ; 0              ; 0            ; 0              ; 8      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; Fast_Fifo_inst1|Fast_Fifo_64_cell_ints1|Fast_Fifo_64_cell_ints0|Fast_Fifo_32_cell_ints1|Fast_Fifo_16_cell_ints0|Fast_Fifo_8_cell_ints0|Fast_Fifo_4_cell_ints0|Fast_Fifo_2_cell_ints1|Register_inst1 ; 10    ; 0              ; 0            ; 0              ; 8      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; Fast_Fifo_inst1|Fast_Fifo_64_cell_ints1|Fast_Fifo_64_cell_ints0|Fast_Fifo_32_cell_ints1|Fast_Fifo_16_cell_ints0|Fast_Fifo_8_cell_ints0|Fast_Fifo_4_cell_ints0|Fast_Fifo_2_cell_ints1|Register_inst0 ; 10    ; 0              ; 0            ; 0              ; 8      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; Fast_Fifo_inst1|Fast_Fifo_64_cell_ints1|Fast_Fifo_64_cell_ints0|Fast_Fifo_32_cell_ints1|Fast_Fifo_16_cell_ints0|Fast_Fifo_8_cell_ints0|Fast_Fifo_4_cell_ints0|Fast_Fifo_2_cell_ints1                ; 10    ; 0              ; 0            ; 0              ; 8      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; Fast_Fifo_inst1|Fast_Fifo_64_cell_ints1|Fast_Fifo_64_cell_ints0|Fast_Fifo_32_cell_ints1|Fast_Fifo_16_cell_ints0|Fast_Fifo_8_cell_ints0|Fast_Fifo_4_cell_ints0|Fast_Fifo_2_cell_ints0|Register_inst1 ; 10    ; 0              ; 0            ; 0              ; 8      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; Fast_Fifo_inst1|Fast_Fifo_64_cell_ints1|Fast_Fifo_64_cell_ints0|Fast_Fifo_32_cell_ints1|Fast_Fifo_16_cell_ints0|Fast_Fifo_8_cell_ints0|Fast_Fifo_4_cell_ints0|Fast_Fifo_2_cell_ints0|Register_inst0 ; 10    ; 0              ; 0            ; 0              ; 8      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; Fast_Fifo_inst1|Fast_Fifo_64_cell_ints1|Fast_Fifo_64_cell_ints0|Fast_Fifo_32_cell_ints1|Fast_Fifo_16_cell_ints0|Fast_Fifo_8_cell_ints0|Fast_Fifo_4_cell_ints0|Fast_Fifo_2_cell_ints0                ; 10    ; 0              ; 0            ; 0              ; 8      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; Fast_Fifo_inst1|Fast_Fifo_64_cell_ints1|Fast_Fifo_64_cell_ints0|Fast_Fifo_32_cell_ints1|Fast_Fifo_16_cell_ints0|Fast_Fifo_8_cell_ints0|Fast_Fifo_4_cell_ints0                                       ; 10    ; 0              ; 0            ; 0              ; 8      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; Fast_Fifo_inst1|Fast_Fifo_64_cell_ints1|Fast_Fifo_64_cell_ints0|Fast_Fifo_32_cell_ints1|Fast_Fifo_16_cell_ints0|Fast_Fifo_8_cell_ints0                                                              ; 10    ; 0              ; 0            ; 0              ; 8      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; Fast_Fifo_inst1|Fast_Fifo_64_cell_ints1|Fast_Fifo_64_cell_ints0|Fast_Fifo_32_cell_ints1|Fast_Fifo_16_cell_ints0                                                                                     ; 10    ; 0              ; 0            ; 0              ; 8      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; Fast_Fifo_inst1|Fast_Fifo_64_cell_ints1|Fast_Fifo_64_cell_ints0|Fast_Fifo_32_cell_ints1                                                                                                             ; 10    ; 0              ; 0            ; 0              ; 8      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; Fast_Fifo_inst1|Fast_Fifo_64_cell_ints1|Fast_Fifo_64_cell_ints0|Fast_Fifo_32_cell_ints0|Fast_Fifo_16_cell_ints1|Fast_Fifo_8_cell_ints1|Fast_Fifo_4_cell_ints1|Fast_Fifo_2_cell_ints1|Register_inst1 ; 10    ; 0              ; 0            ; 0              ; 8      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; Fast_Fifo_inst1|Fast_Fifo_64_cell_ints1|Fast_Fifo_64_cell_ints0|Fast_Fifo_32_cell_ints0|Fast_Fifo_16_cell_ints1|Fast_Fifo_8_cell_ints1|Fast_Fifo_4_cell_ints1|Fast_Fifo_2_cell_ints1|Register_inst0 ; 10    ; 0              ; 0            ; 0              ; 8      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; Fast_Fifo_inst1|Fast_Fifo_64_cell_ints1|Fast_Fifo_64_cell_ints0|Fast_Fifo_32_cell_ints0|Fast_Fifo_16_cell_ints1|Fast_Fifo_8_cell_ints1|Fast_Fifo_4_cell_ints1|Fast_Fifo_2_cell_ints1                ; 10    ; 0              ; 0            ; 0              ; 8      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; Fast_Fifo_inst1|Fast_Fifo_64_cell_ints1|Fast_Fifo_64_cell_ints0|Fast_Fifo_32_cell_ints0|Fast_Fifo_16_cell_ints1|Fast_Fifo_8_cell_ints1|Fast_Fifo_4_cell_ints1|Fast_Fifo_2_cell_ints0|Register_inst1 ; 10    ; 0              ; 0            ; 0              ; 8      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; Fast_Fifo_inst1|Fast_Fifo_64_cell_ints1|Fast_Fifo_64_cell_ints0|Fast_Fifo_32_cell_ints0|Fast_Fifo_16_cell_ints1|Fast_Fifo_8_cell_ints1|Fast_Fifo_4_cell_ints1|Fast_Fifo_2_cell_ints0|Register_inst0 ; 10    ; 0              ; 0            ; 0              ; 8      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; Fast_Fifo_inst1|Fast_Fifo_64_cell_ints1|Fast_Fifo_64_cell_ints0|Fast_Fifo_32_cell_ints0|Fast_Fifo_16_cell_ints1|Fast_Fifo_8_cell_ints1|Fast_Fifo_4_cell_ints1|Fast_Fifo_2_cell_ints0                ; 10    ; 0              ; 0            ; 0              ; 8      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; Fast_Fifo_inst1|Fast_Fifo_64_cell_ints1|Fast_Fifo_64_cell_ints0|Fast_Fifo_32_cell_ints0|Fast_Fifo_16_cell_ints1|Fast_Fifo_8_cell_ints1|Fast_Fifo_4_cell_ints1                                       ; 10    ; 0              ; 0            ; 0              ; 8      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; Fast_Fifo_inst1|Fast_Fifo_64_cell_ints1|Fast_Fifo_64_cell_ints0|Fast_Fifo_32_cell_ints0|Fast_Fifo_16_cell_ints1|Fast_Fifo_8_cell_ints1|Fast_Fifo_4_cell_ints0|Fast_Fifo_2_cell_ints1|Register_inst1 ; 10    ; 0              ; 0            ; 0              ; 8      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; Fast_Fifo_inst1|Fast_Fifo_64_cell_ints1|Fast_Fifo_64_cell_ints0|Fast_Fifo_32_cell_ints0|Fast_Fifo_16_cell_ints1|Fast_Fifo_8_cell_ints1|Fast_Fifo_4_cell_ints0|Fast_Fifo_2_cell_ints1|Register_inst0 ; 10    ; 0              ; 0            ; 0              ; 8      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; Fast_Fifo_inst1|Fast_Fifo_64_cell_ints1|Fast_Fifo_64_cell_ints0|Fast_Fifo_32_cell_ints0|Fast_Fifo_16_cell_ints1|Fast_Fifo_8_cell_ints1|Fast_Fifo_4_cell_ints0|Fast_Fifo_2_cell_ints1                ; 10    ; 0              ; 0            ; 0              ; 8      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; Fast_Fifo_inst1|Fast_Fifo_64_cell_ints1|Fast_Fifo_64_cell_ints0|Fast_Fifo_32_cell_ints0|Fast_Fifo_16_cell_ints1|Fast_Fifo_8_cell_ints1|Fast_Fifo_4_cell_ints0|Fast_Fifo_2_cell_ints0|Register_inst1 ; 10    ; 0              ; 0            ; 0              ; 8      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; Fast_Fifo_inst1|Fast_Fifo_64_cell_ints1|Fast_Fifo_64_cell_ints0|Fast_Fifo_32_cell_ints0|Fast_Fifo_16_cell_ints1|Fast_Fifo_8_cell_ints1|Fast_Fifo_4_cell_ints0|Fast_Fifo_2_cell_ints0|Register_inst0 ; 10    ; 0              ; 0            ; 0              ; 8      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; Fast_Fifo_inst1|Fast_Fifo_64_cell_ints1|Fast_Fifo_64_cell_ints0|Fast_Fifo_32_cell_ints0|Fast_Fifo_16_cell_ints1|Fast_Fifo_8_cell_ints1|Fast_Fifo_4_cell_ints0|Fast_Fifo_2_cell_ints0                ; 10    ; 0              ; 0            ; 0              ; 8      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; Fast_Fifo_inst1|Fast_Fifo_64_cell_ints1|Fast_Fifo_64_cell_ints0|Fast_Fifo_32_cell_ints0|Fast_Fifo_16_cell_ints1|Fast_Fifo_8_cell_ints1|Fast_Fifo_4_cell_ints0                                       ; 10    ; 0              ; 0            ; 0              ; 8      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; Fast_Fifo_inst1|Fast_Fifo_64_cell_ints1|Fast_Fifo_64_cell_ints0|Fast_Fifo_32_cell_ints0|Fast_Fifo_16_cell_ints1|Fast_Fifo_8_cell_ints1                                                              ; 10    ; 0              ; 0            ; 0              ; 8      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; Fast_Fifo_inst1|Fast_Fifo_64_cell_ints1|Fast_Fifo_64_cell_ints0|Fast_Fifo_32_cell_ints0|Fast_Fifo_16_cell_ints1|Fast_Fifo_8_cell_ints0|Fast_Fifo_4_cell_ints1|Fast_Fifo_2_cell_ints1|Register_inst1 ; 10    ; 0              ; 0            ; 0              ; 8      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; Fast_Fifo_inst1|Fast_Fifo_64_cell_ints1|Fast_Fifo_64_cell_ints0|Fast_Fifo_32_cell_ints0|Fast_Fifo_16_cell_ints1|Fast_Fifo_8_cell_ints0|Fast_Fifo_4_cell_ints1|Fast_Fifo_2_cell_ints1|Register_inst0 ; 10    ; 0              ; 0            ; 0              ; 8      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; Fast_Fifo_inst1|Fast_Fifo_64_cell_ints1|Fast_Fifo_64_cell_ints0|Fast_Fifo_32_cell_ints0|Fast_Fifo_16_cell_ints1|Fast_Fifo_8_cell_ints0|Fast_Fifo_4_cell_ints1|Fast_Fifo_2_cell_ints1                ; 10    ; 0              ; 0            ; 0              ; 8      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; Fast_Fifo_inst1|Fast_Fifo_64_cell_ints1|Fast_Fifo_64_cell_ints0|Fast_Fifo_32_cell_ints0|Fast_Fifo_16_cell_ints1|Fast_Fifo_8_cell_ints0|Fast_Fifo_4_cell_ints1|Fast_Fifo_2_cell_ints0|Register_inst1 ; 10    ; 0              ; 0            ; 0              ; 8      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; Fast_Fifo_inst1|Fast_Fifo_64_cell_ints1|Fast_Fifo_64_cell_ints0|Fast_Fifo_32_cell_ints0|Fast_Fifo_16_cell_ints1|Fast_Fifo_8_cell_ints0|Fast_Fifo_4_cell_ints1|Fast_Fifo_2_cell_ints0|Register_inst0 ; 10    ; 0              ; 0            ; 0              ; 8      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; Fast_Fifo_inst1|Fast_Fifo_64_cell_ints1|Fast_Fifo_64_cell_ints0|Fast_Fifo_32_cell_ints0|Fast_Fifo_16_cell_ints1|Fast_Fifo_8_cell_ints0|Fast_Fifo_4_cell_ints1|Fast_Fifo_2_cell_ints0                ; 10    ; 0              ; 0            ; 0              ; 8      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; Fast_Fifo_inst1|Fast_Fifo_64_cell_ints1|Fast_Fifo_64_cell_ints0|Fast_Fifo_32_cell_ints0|Fast_Fifo_16_cell_ints1|Fast_Fifo_8_cell_ints0|Fast_Fifo_4_cell_ints1                                       ; 10    ; 0              ; 0            ; 0              ; 8      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; Fast_Fifo_inst1|Fast_Fifo_64_cell_ints1|Fast_Fifo_64_cell_ints0|Fast_Fifo_32_cell_ints0|Fast_Fifo_16_cell_ints1|Fast_Fifo_8_cell_ints0|Fast_Fifo_4_cell_ints0|Fast_Fifo_2_cell_ints1|Register_inst1 ; 10    ; 0              ; 0            ; 0              ; 8      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; Fast_Fifo_inst1|Fast_Fifo_64_cell_ints1|Fast_Fifo_64_cell_ints0|Fast_Fifo_32_cell_ints0|Fast_Fifo_16_cell_ints1|Fast_Fifo_8_cell_ints0|Fast_Fifo_4_cell_ints0|Fast_Fifo_2_cell_ints1|Register_inst0 ; 10    ; 0              ; 0            ; 0              ; 8      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; Fast_Fifo_inst1|Fast_Fifo_64_cell_ints1|Fast_Fifo_64_cell_ints0|Fast_Fifo_32_cell_ints0|Fast_Fifo_16_cell_ints1|Fast_Fifo_8_cell_ints0|Fast_Fifo_4_cell_ints0|Fast_Fifo_2_cell_ints1                ; 10    ; 0              ; 0            ; 0              ; 8      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; Fast_Fifo_inst1|Fast_Fifo_64_cell_ints1|Fast_Fifo_64_cell_ints0|Fast_Fifo_32_cell_ints0|Fast_Fifo_16_cell_ints1|Fast_Fifo_8_cell_ints0|Fast_Fifo_4_cell_ints0|Fast_Fifo_2_cell_ints0|Register_inst1 ; 10    ; 0              ; 0            ; 0              ; 8      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; Fast_Fifo_inst1|Fast_Fifo_64_cell_ints1|Fast_Fifo_64_cell_ints0|Fast_Fifo_32_cell_ints0|Fast_Fifo_16_cell_ints1|Fast_Fifo_8_cell_ints0|Fast_Fifo_4_cell_ints0|Fast_Fifo_2_cell_ints0|Register_inst0 ; 10    ; 0              ; 0            ; 0              ; 8      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; Fast_Fifo_inst1|Fast_Fifo_64_cell_ints1|Fast_Fifo_64_cell_ints0|Fast_Fifo_32_cell_ints0|Fast_Fifo_16_cell_ints1|Fast_Fifo_8_cell_ints0|Fast_Fifo_4_cell_ints0|Fast_Fifo_2_cell_ints0                ; 10    ; 0              ; 0            ; 0              ; 8      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; Fast_Fifo_inst1|Fast_Fifo_64_cell_ints1|Fast_Fifo_64_cell_ints0|Fast_Fifo_32_cell_ints0|Fast_Fifo_16_cell_ints1|Fast_Fifo_8_cell_ints0|Fast_Fifo_4_cell_ints0                                       ; 10    ; 0              ; 0            ; 0              ; 8      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; Fast_Fifo_inst1|Fast_Fifo_64_cell_ints1|Fast_Fifo_64_cell_ints0|Fast_Fifo_32_cell_ints0|Fast_Fifo_16_cell_ints1|Fast_Fifo_8_cell_ints0                                                              ; 10    ; 0              ; 0            ; 0              ; 8      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; Fast_Fifo_inst1|Fast_Fifo_64_cell_ints1|Fast_Fifo_64_cell_ints0|Fast_Fifo_32_cell_ints0|Fast_Fifo_16_cell_ints1                                                                                     ; 10    ; 0              ; 0            ; 0              ; 8      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; Fast_Fifo_inst1|Fast_Fifo_64_cell_ints1|Fast_Fifo_64_cell_ints0|Fast_Fifo_32_cell_ints0|Fast_Fifo_16_cell_ints0|Fast_Fifo_8_cell_ints1|Fast_Fifo_4_cell_ints1|Fast_Fifo_2_cell_ints1|Register_inst1 ; 10    ; 0              ; 0            ; 0              ; 8      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; Fast_Fifo_inst1|Fast_Fifo_64_cell_ints1|Fast_Fifo_64_cell_ints0|Fast_Fifo_32_cell_ints0|Fast_Fifo_16_cell_ints0|Fast_Fifo_8_cell_ints1|Fast_Fifo_4_cell_ints1|Fast_Fifo_2_cell_ints1|Register_inst0 ; 10    ; 0              ; 0            ; 0              ; 8      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; Fast_Fifo_inst1|Fast_Fifo_64_cell_ints1|Fast_Fifo_64_cell_ints0|Fast_Fifo_32_cell_ints0|Fast_Fifo_16_cell_ints0|Fast_Fifo_8_cell_ints1|Fast_Fifo_4_cell_ints1|Fast_Fifo_2_cell_ints1                ; 10    ; 0              ; 0            ; 0              ; 8      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; Fast_Fifo_inst1|Fast_Fifo_64_cell_ints1|Fast_Fifo_64_cell_ints0|Fast_Fifo_32_cell_ints0|Fast_Fifo_16_cell_ints0|Fast_Fifo_8_cell_ints1|Fast_Fifo_4_cell_ints1|Fast_Fifo_2_cell_ints0|Register_inst1 ; 10    ; 0              ; 0            ; 0              ; 8      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
